episode,total_reward,steps_survived,success_flag,epsilon
55707,45,300,0,0.12417781830184244
55708,45,300,0,0.1241731683451813
55709,60,300,0,0.12416851856264223
55710,12,161,0,0.12416386895421869
55711,85,300,0,0.12415921951990416
55712,35,300,0,0.12415457025969213
55713,22,187,0,0.12414992117357608
55714,75,300,0,0.12414527226154949
55715,7,260,0,0.12414062352360583
55716,75,300,0,0.12413597495973859
55717,22,161,0,0.12413132656994125
55718,22,161,0,0.12412667835420729
55719,65,300,0,0.1241220303125302
55720,22,161,0,0.12411738244490346
55721,85,300,0,0.12411273475132055
55722,70,300,0,0.12410808723177495
55723,65,300,0,0.12410343988626014
55724,27,185,0,0.12409879271476962
55725,22,161,0,0.12409414571729685
55726,95,300,0,0.12408949889383533
55727,7,161,0,0.12408485224437854
55728,20,227,0,0.12408020576891997
55729,22,161,0,0.12407555946745309
55730,12,161,0,0.1240709133399714
55731,69,298,0,0.12406626738646838
55732,12,161,0,0.12406162160693751
55733,17,161,0,0.12405697600137228
55734,75,300,0,0.12405233056976617
55735,40,300,0,0.12404768531211267
55736,-8,161,0,0.12404304022840527
55737,64,298,0,0.12403839531863746
55738,7,161,0,0.12403375058280271
55739,-3,161,0,0.12402910602089451
55740,90,300,0,0.12402446163290635
55741,22,161,0,0.12401981741883174
55742,22,161,0,0.12401517337866413
55743,12,161,0,0.12401052951239704
55744,64,298,0,0.12400588582002393
55745,12,161,0,0.12400124230153832
55746,12,161,0,0.12399659895693367
55747,100,300,0,0.12399195578620349
55748,80,300,0,0.12398731278934126
55749,90,300,0,0.12398266996634047
55750,80,300,0,0.12397802731719461
55751,22,161,0,0.12397338484189716
55752,80,300,0,0.12396874254044161
55753,-8,161,0,0.12396410041282148
55754,17,161,0,0.12395945845903023
55755,90,300,0,0.12395481667906136
55756,-3,161,0,0.12395017507290836
55757,85,300,0,0.12394553364056472
55758,17,161,0,0.12394089238202394
55759,7,161,0,0.1239362512972795
55760,22,161,0,0.1239316103863249
55761,27,261,0,0.12392696964915363
55762,90,300,0,0.12392232908575919
55763,70,300,0,0.12391768869613506
55764,22,161,0,0.12391304848027475
55765,2,161,0,0.12390840843817173
55766,80,300,0,0.12390376856981951
55767,22,161,0,0.12389912887521157
55768,-78,161,0,0.12389448935434141
55769,17,161,0,0.12388985000720254
55770,22,161,0,0.12388521083378844
55771,22,161,0,0.1238805718340926
55772,60,300,0,0.12387593300810852
55773,65,300,0,0.1238712943558297
55774,4,246,0,0.12386665587724964
55775,80,300,0,0.12386201757236182
55776,85,300,0,0.12385737944115974
55777,80,300,0,0.1238527414836369
55778,12,161,0,0.1238481036997868
55779,30,226,0,0.12384346608960294
55780,12,161,0,0.1238388286530788
55781,1,283,0,0.12383419139020789
55782,75,300,0,0.1238295543009837
55783,80,300,0,0.12382491738539975
55784,80,300,0,0.1238202806434495
55785,36,282,0,0.12381564407512648
55786,80,300,0,0.12381100768042416
55787,75,300,0,0.12380637145933607
55788,90,300,0,0.12380173541185568
55789,80,300,0,0.12379709953797652
55790,55,300,0,0.12379246383769206
55791,95,300,0,0.12378782831099581
55792,70,300,0,0.12378319295788127
55793,59,298,0,0.12377855777834196
55794,-38,161,0,0.12377392277237134
55795,24,245,0,0.12376928793996295
55796,75,300,0,0.12376465328111026
55797,70,300,0,0.1237600187958068
55798,-10,300,0,0.12375538448404604
55799,27,239,0,0.1237507503458215
55800,22,161,0,0.12374611638112669
55801,39,298,0,0.12374148258995508
55802,17,161,0,0.12373684897230021
55803,41,259,0,0.12373221552815555
55804,37,264,0,0.12372758225751464
55805,7,161,0,0.12372294916037095
55806,80,300,0,0.123718316236718
55807,85,300,0,0.12371368348654928
55808,12,161,0,0.1237090509098583
55809,22,161,0,0.12370441850663857
55810,65,300,0,0.12369978627688359
55811,45,300,0,0.12369515422058687
55812,70,300,0,0.1236905223377419
55813,59,298,0,0.1236858906283422
55814,17,161,0,0.12368125909238127
55815,-13,285,0,0.12367662772985262
55816,20,300,0,0.12367199654074974
55817,17,161,0,0.12366736552506616
55818,80,300,0,0.12366273468279536
55819,17,161,0,0.12365810401393086
55820,41,284,0,0.12365347351846617
55821,12,161,0,0.1236488431963948
55822,75,300,0,0.12364421304771024
55823,80,300,0,0.12363958307240601
55824,-8,161,0,0.1236349532704756
55825,14,249,0,0.12363032364191255
55826,22,161,0,0.12362569418671035
55827,60,300,0,0.12362106490486251
55828,22,161,0,0.12361643579636253
55829,55,300,0,0.12361180686120392
55830,12,161,0,0.1236071780993802
55831,12,161,0,0.12360254951088487
55832,-13,161,0,0.12359792109571145
55833,27,189,0,0.12359329285385344
55834,22,161,0,0.12358866478530435
55835,59,298,0,0.1235840368900577
55836,17,161,0,0.123579409168107
55837,65,300,0,0.12357478161944575
55838,75,300,0,0.12357015424406746
55839,75,300,0,0.12356552704196566
55840,7,161,0,0.12356090001313384
55841,22,161,0,0.12355627315756552
55842,75,300,0,0.12355164647525423
55843,17,161,0,0.12354701996619345
55844,80,300,0,0.12354239363037671
55845,17,161,0,0.12353776746779752
55846,90,300,0,0.12353314147844939
55847,-5,177,0,0.12352851566232584
55848,12,161,0,0.12352389001942038
55849,70,300,0,0.12351926454972652
55850,75,300,0,0.12351463925323777
55851,24,222,0,0.12351001412994767
55852,45,300,0,0.1235053891798497
55853,12,161,0,0.12350076440293739
55854,80,300,0,0.12349613979920426
55855,17,161,0,0.12349151536864383
55856,22,161,0,0.12348689111124961
55857,95,300,0,0.1234822670270151
55858,80,300,0,0.12347764311593383
55859,50,300,0,0.12347301937799932
55860,75,300,0,0.12346839581320507
55861,12,161,0,0.1234637724215446
55862,22,161,0,0.12345914920301145
55863,-23,161,0,0.12345452615759911
55864,85,300,0,0.12344990328530112
55865,85,300,0,0.12344528058611097
55866,90,300,0,0.1234406580600222
55867,-13,161,0,0.12343603570702832
55868,17,161,0,0.12343141352712286
55869,50,300,0,0.12342679152029933
55870,65,300,0,0.12342216968655123
55871,80,300,0,0.12341754802587211
55872,22,161,0,0.12341292653825547
55873,70,300,0,0.12340830522369484
55874,45,300,0,0.12340368408218373
55875,7,161,0,0.12339906311371567
55876,17,161,0,0.12339444231828417
55877,17,161,0,0.12338982169588275
55878,-28,161,0,0.12338520124650494
55879,7,161,0,0.12338058097014426
55880,33,218,0,0.12337596086679423
55881,7,161,0,0.12337134093644836
55882,90,300,0,0.12336672117910019
55883,65,300,0,0.12336210159474323
55884,35,254,0,0.123357482183371
55885,-33,161,0,0.12335286294497703
55886,95,300,0,0.12334824387955486
55887,-3,161,0,0.12334362498709797
55888,12,161,0,0.12333900626759992
55889,-18,161,0,0.1233343877210542
55890,-23,161,0,0.12332976934745438
55891,-18,161,0,0.12332515114679395
55892,70,300,0,0.12332053311906643
55893,95,300,0,0.12331591526426537
55894,100,300,0,0.12331129758238428
55895,80,300,0,0.12330668007341668
55896,17,161,0,0.1233020627373561
55897,70,300,0,0.12329744557419606
55898,75,300,0,0.12329282858393009
55899,65,300,0,0.12328821176655173
55900,70,300,0,0.12328359512205449
55901,80,300,0,0.1232789786504319
55902,42,289,0,0.12327436235167749
55903,75,300,0,0.12326974622578478
55904,22,161,0,0.1232651302727473
55905,2,161,0,0.12326051449255858
55906,75,300,0,0.12325589888521214
55907,65,300,0,0.12325128345070152
55908,12,161,0,0.12324666818902023
55909,69,299,0,0.12324205310016181
55910,90,300,0,0.1232374381841198
55911,75,300,0,0.12323282344088769
55912,85,300,0,0.12322820887045906
55913,12,161,0,0.12322359447282741
55914,70,300,0,0.12321898024798626
55915,-23,161,0,0.12321436619592917
55916,80,300,0,0.12320975231664964
55917,54,298,0,0.12320513861014122
55918,100,300,0,0.12320052507639744
55919,29,220,0,0.1231959117154118
55920,70,300,0,0.12319129852717788
55921,75,300,0,0.12318668551168917
55922,17,161,0,0.12318207266893923
55923,70,300,0,0.12317745999892157
55924,22,161,0,0.12317284750162974
55925,17,161,0,0.12316823517705726
55926,75,300,0,0.12316362302519766
55927,2,161,0,0.12315901104604449
55928,26,258,0,0.12315439923959126
55929,12,161,0,0.12314978760583152
55930,22,161,0,0.1231451761447588
55931,21,230,0,0.12314056485636662
55932,17,161,0,0.12313595374064853
55933,22,161,0,0.12313134279759808
55934,7,161,0,0.12312673202720877
55935,22,161,0,0.12312212142947414
55936,-18,161,0,0.12311751100438774
55937,-59,183,0,0.1231129007519431
55938,17,161,0,0.12310829067213375
55939,70,300,0,0.12310368076495322
55940,80,300,0,0.12309907103039507
55941,-3,161,0,0.1230944614684528
55942,54,298,0,0.12308985207911999
55943,50,300,0,0.12308524286239014
55944,65,300,0,0.1230806338182568
55945,17,161,0,0.12307602494671352
55946,80,300,0,0.1230714162477538
55947,85,300,0,0.12306680772137123
55948,75,300,0,0.1230621993675593
55949,23,265,0,0.12305759118631157
55950,75,300,0,0.12305298317762157
55951,7,161,0,0.12304837534148286
55952,70,300,0,0.12304376767788895
55953,12,161,0,0.12303916018683339
55954,17,161,0,0.12303455286830972
55955,7,161,0,0.12302994572231149
55956,-8,161,0,0.12302533874883222
55957,-38,161,0,0.12302073194786546
55958,69,299,0,0.12301612531940476
55959,80,300,0,0.12301151886344364
55960,60,300,0,0.12300691257997565
55961,80,300,0,0.12300230646899434
55962,2,161,0,0.12299770053049323
55963,55,300,0,0.12299309476446588
55964,23,193,0,0.12298848917090582
55965,65,300,0,0.12298388374980661
55966,7,161,0,0.12297927850116176
55967,22,161,0,0.12297467342496485
55968,12,161,0,0.1229700685212094
55969,-8,161,0,0.12296546378988894
55970,65,300,0,0.12296085923099705
55971,22,161,0,0.12295625484452724
55972,95,300,0,0.12295165063047307
55973,70,300,0,0.12294704658882807
55974,95,300,0,0.1229424427195858
55975,100,300,0,0.1229378390227398
55976,12,161,0,0.12293323549828361
55977,22,161,0,0.12292863214621078
55978,65,300,0,0.12292402896651485
55979,-10,254,0,0.12291942595918937
55980,45,300,0,0.12291482312422787
55981,90,300,0,0.12291022046162392
55982,70,300,0,0.12290561797137105
55983,90,300,0,0.12290101565346281
55984,17,161,0,0.12289641350789275
55985,9,172,0,0.12289181153465442
55986,80,300,0,0.12288720973374136
55987,22,161,0,0.1228826081051471
55988,22,161,0,0.12287800664886522
55989,80,300,0,0.12287340536488925
55990,17,161,0,0.12286880425321274
55991,65,300,0,0.12286420331382925
55992,70,300,0,0.1228596025467323
55993,95,300,0,0.12285500195191545
55994,69,299,0,0.12285040152937227
55995,70,300,0,0.12284580127909628
55996,80,300,0,0.12284120120108105
55997,27,211,0,0.12283660129532012
55998,75,300,0,0.12283200156180704
55999,75,300,0,0.12282740200053537
56000,65,300,0,0.12282280261149864
56001,65,300,0,0.12281820339469042
56002,2,161,0,0.12281360435010426
56003,55,300,0,0.1228090054777337
56004,80,300,0,0.12280440677757229
56005,-8,161,0,0.12279980824961359
56006,55,300,0,0.12279520989385115
56007,-5,300,0,0.12279061171027851
56008,70,300,0,0.12278601369888924
56009,33,242,0,0.12278141585967689
56010,40,300,0,0.122776818192635
56011,85,300,0,0.12277222069775713
56012,22,161,0,0.12276762337503684
56013,70,300,0,0.12276302622446768
56014,45,300,0,0.1227584292460432
56015,75,300,0,0.12275383243975696
56016,80,300,0,0.1227492358056025
56017,22,161,0,0.12274463934357338
56018,17,161,0,0.12274004305366316
56019,-8,161,0,0.1227354469358654
56020,22,161,0,0.12273085099017364
56021,75,300,0,0.12272625521658144
56022,26,183,0,0.12272165961508237
56023,75,300,0,0.12271706418566997
56024,49,298,0,0.1227124689283378
56025,2,161,0,0.12270787384307942
56026,80,300,0,0.12270327892988839
56027,65,300,0,0.12269868418875825
56028,17,161,0,0.12269408961968256
56029,100,300,0,0.12268949522265489
56030,-8,161,0,0.1226849009976688
56031,70,300,0,0.12268030694471783
56032,80,300,0,0.12267571306379556
56033,24,172,0,0.12267111935489552
56034,100,300,0,0.1226665258180113
56035,7,161,0,0.12266193245313643
56036,7,161,0,0.1226573392602645
56037,100,300,0,0.12265274623938903
56038,80,300,0,0.12264815339050361
56039,22,161,0,0.12264356071360179
56040,70,300,0,0.12263896820867713
56041,85,300,0,0.12263437587572319
56042,4,271,0,0.12262978371473353
56043,7,161,0,0.12262519172570172
56044,22,161,0,0.1226205999086213
56045,85,300,0,0.12261600826348584
56046,70,300,0,0.12261141679028892
56047,45,276,0,0.12260682548902407
56048,70,300,0,0.12260223435968488
56049,17,161,0,0.1225976434022649
56050,70,300,0,0.12259305261675768
56051,2,161,0,0.1225884620031568
56052,80,300,0,0.12258387156145582
56053,17,161,0,0.1225792812916483
56054,12,161,0,0.12257469119372781
56055,60,300,0,0.1225701012676879
56056,12,161,0,0.12256551151352214
56057,37,262,0,0.1225609219312241
56058,20,300,0,0.12255633252078735
56059,64,299,0,0.12255174328220543
56060,17,161,0,0.12254715421547192
56061,-63,161,0,0.12254256532058039
56062,65,300,0,0.1225379765975244
56063,75,300,0,0.12253338804629751
56064,65,300,0,0.1225287996668933
56065,35,300,0,0.12252421145930532
56066,75,300,0,0.12251962342352715
56067,75,300,0,0.12251503555955234
56068,85,300,0,0.12251044786737447
56069,22,161,0,0.1225058603469871
56070,17,161,0,0.1225012729983838
56071,65,300,0,0.12249668582155814
56072,22,161,0,0.12249209881650368
56073,17,161,0,0.12248751198321399
56074,2,161,0,0.12248292532168265
56075,-18,263,0,0.1224783388319032
56076,75,300,0,0.12247375251386924
56077,12,161,0,0.12246916636757434
56078,60,300,0,0.12246458039301204
56079,60,300,0,0.12245999459017592
56080,22,161,0,0.12245540895905957
56081,6,181,0,0.12245082349965654
56082,75,300,0,0.12244623821196039
56083,75,300,0,0.12244165309596472
56084,22,161,0,0.12243706815166308
56085,17,161,0,0.12243248337904905
56086,7,161,0,0.12242789877811619
56087,75,300,0,0.12242331434885807
56088,22,161,0,0.12241873009126827
56089,22,161,0,0.12241414600534037
56090,100,300,0,0.12240956209106793
56091,100,300,0,0.12240497834844452
56092,-3,161,0,0.12240039477746373
56093,100,300,0,0.12239581137811911
56094,85,300,0,0.12239122815040425
56095,65,300,0,0.12238664509431271
56096,22,161,0,0.12238206220983808
56097,65,300,0,0.12237747949697392
56098,90,300,0,0.12237289695571381
56099,95,300,0,0.12236831458605131
56100,65,300,0,0.12236373238798001
56101,17,161,0,0.12235915036149349
56102,55,300,0,0.12235456850658531
56103,65,300,0,0.12234998682324905
56104,95,300,0,0.12234540531147828
56105,55,300,0,0.12234082397126658
56106,17,161,0,0.12233624280260753
56107,30,300,0,0.1223316618054947
56108,95,300,0,0.12232708097992168
56109,7,161,0,0.12232250032588203
56110,-8,161,0,0.12231791984336933
56111,12,161,0,0.12231333953237716
56112,17,161,0,0.1223087593928991
56113,75,300,0,0.12230417942492873
56114,22,161,0,0.12229959962845961
56115,43,291,0,0.12229502000348534
56116,70,300,0,0.12229044054999949
56117,90,300,0,0.12228586126799564
56118,22,161,0,0.12228128215746735
56119,95,300,0,0.12227670321840822
56120,17,286,0,0.12227212445081183
56121,17,161,0,0.12226754585467174
56122,17,161,0,0.12226296742998155
56123,33,268,0,0.12225838917673483
56124,70,300,0,0.12225381109492517
56125,22,161,0,0.12224923318454614
56126,12,161,0,0.12224465544559132
56127,80,300,0,0.1222400778780543
56128,80,300,0,0.12223550048192865
56129,2,161,0,0.12223092325720795
56130,22,161,0,0.12222634620388581
56131,95,300,0,0.12222176932195578
56132,80,300,0,0.12221719261141145
56133,65,300,0,0.12221261607224641
56134,-8,161,0,0.12220803970445424
56135,45,300,0,0.1222034635080285
56136,22,161,0,0.12219888748296281
56137,22,161,0,0.12219431162925073
56138,-13,161,0,0.12218973594688586
56139,65,300,0,0.12218516043586176
56140,23,190,0,0.12218058509617204
56141,-48,161,0,0.12217600992781026
56142,80,300,0,0.12217143493077003
56143,2,161,0,0.1221668601050449
56144,22,161,0,0.12216228545062849
56145,12,161,0,0.12215771096751436
56146,70,300,0,0.12215313665569612
56147,35,300,0,0.12214856251516734
56148,80,300,0,0.12214398854592161
56149,64,299,0,0.12213941474795251
56150,41,256,0,0.12213484112125363
56151,17,161,0,0.12213026766581855
56152,42,286,0,0.12212569438164088
56153,95,300,0,0.12212112126871419
56154,75,300,0,0.12211654832703206
56155,100,300,0,0.12211197555658809
56156,17,161,0,0.12210740295737586
56157,22,161,0,0.12210283052938897
56158,22,161,0,0.122098258272621
56159,59,298,0,0.12209368618706554
56160,22,161,0,0.12208911427271617
56161,85,300,0,0.12208454252956649
56162,64,299,0,0.12207997095761008
56163,75,300,0,0.12207539955684055
56164,44,298,0,0.12207082832725147
56165,22,189,0,0.12206625726883642
56166,75,300,0,0.12206168638158901
56167,22,161,0,0.12205711566550284
56168,29,272,0,0.12205254512057148
56169,95,300,0,0.12204797474678852
56170,75,300,0,0.12204340454414757
56171,12,161,0,0.1220388345126422
56172,24,171,0,0.12203426465226602
56173,80,300,0,0.12202969496301261
56174,22,161,0,0.12202512544487557
56175,17,161,0,0.12202055609784848
56176,70,300,0,0.12201598692192495
56177,17,161,0,0.12201141791709856
56178,2,161,0,0.1220068490833629
56179,80,300,0,0.12200228042071158
56180,70,300,0,0.12199771192913818
56181,85,300,0,0.12199314360863629
56182,43,269,0,0.12198857545919951
56183,11,183,0,0.12198400748082144
56184,80,300,0,0.12197943967349568
56185,80,300,0,0.12197487203721581
56186,75,300,0,0.12197030457197543
56187,17,161,0,0.12196573727776813
56188,12,161,0,0.12196117015458752
56189,-18,161,0,0.12195660320242718
56190,12,161,0,0.12195203642128072
56191,-13,161,0,0.12194746981114173
56192,80,300,0,0.1219429033720038
56193,60,300,0,0.12193833710386053
56194,55,300,0,0.12193377100670552
56195,19,298,0,0.12192920508053237
56196,65,300,0,0.12192463932533468
56197,70,300,0,0.12192007374110603
56198,-38,161,0,0.12191550832784002
56199,65,300,0,0.12191094308553027
56200,22,161,0,0.12190637801417037
56201,54,298,0,0.1219018131137539
56202,-70,228,0,0.12189724838427449
56203,12,161,0,0.12189268382572571
56204,70,300,0,0.12188811943810118
56205,22,161,0,0.12188355522139449
56206,22,161,0,0.12187899117559924
56207,35,300,0,0.12187442730070902
56208,22,161,0,0.12186986359671745
56209,13,269,0,0.12186530006361812
56210,40,300,0,0.12186073670140464
56211,22,161,0,0.1218561735100706
56212,54,299,0,0.1218516104896096
56213,7,161,0,0.12184704764001525
56214,-2,243,0,0.12184248496128115
56215,12,161,0,0.1218379224534009
56216,80,300,0,0.12183336011636811
56217,100,300,0,0.12182879795017637
56218,17,161,0,0.12182423595481928
56219,70,300,0,0.12181967413029046
56220,80,300,0,0.1218151124765835
56221,90,300,0,0.12181055099369201
56222,12,161,0,0.12180598968160959
56223,70,300,0,0.12180142854032984
56224,60,300,0,0.12179686756984637
56225,46,284,0,0.12179230677015278
56226,49,298,0,0.12178774614124269
56227,80,300,0,0.12178318568310968
